,individuo_id,progenie,cap,altura,dap,volume,ima,resistente
83,761,5,26.4,9.6,8.4034,0.024,17.7479,1
84,905,5,25.0,12.5,7.9577,0.028,20.7233,1
85,1174,5,23.5,8.7,7.4803,0.0172,12.7445,1
86,1359,5,22.1,9.3,7.0346,0.0163,12.0486,1
87,1725,5,23.8,12.1,7.5758,0.0245,18.1806,1
88,1848,5,24.2,11.8,7.7031,0.0247,18.3308,1
89,1984,5,24.3,10.2,7.7349,0.0216,15.9765,1
90,2366,5,22.6,9.0,7.1938,0.0165,12.1935,1
91,2505,5,19.9,10.5,6.3344,0.0149,11.0297,1
92,2858,5,24.0,9.5,7.6394,0.0196,14.5149,1
93,2992,5,27.2,9.6,8.658,0.0254,18.8399,1
94,3222,5,18.5,9.6,5.8887,0.0118,8.7153,1
95,3370,5,20.8,9.0,6.6208,0.0139,10.3285,1
96,3609,5,21.9,10.9,6.971,0.0187,13.867,1
97,3756,5,25.0,9.9,7.9577,0.0222,16.4129,1
98,4079,5,20.5,8.8,6.5254,0.0132,9.8098,1
99,4228,5,21.0,9.2,6.6845,0.0145,10.7621,1
100,6,6,23.1,10.0,7.353,0.0191,14.1544,1
101,327,6,18.8,7.0,5.9842,0.0089,6.5627,1
102,584,6,,,,,,0
103,667,6,30.5,12.8,9.7085,0.0426,31.5848,1
104,956,6,33.0,14.4,10.5042,0.0562,41.5967,1
105,1152,6,28.5,10.2,9.0718,0.0297,21.9765,1
106,1374,6,19.0,11.8,6.0479,0.0153,11.2995,1
107,1719,6,27.2,11.6,8.658,0.0307,22.7648,1
108,1853,6,25.5,10.8,8.1169,0.0251,18.6283,1
109,2187,6,11.7,6.7,3.7242,0.0033,2.4329,1
110,2413,6,21.0,10.0,6.6845,0.0158,11.6979,1
111,2464,6,23.0,9.3,7.3211,0.0176,13.0499,1
112,2804,6,2.5,10.5,0.7958,0.0002,0.1741,1
113,2882,6,18.5,8.4,5.8887,0.0103,7.6259,1
114,3130,6,23.6,9.4,7.5121,0.0187,13.8874,1
115,3398,6,23.7,10.0,7.5439,0.0201,14.8993,1
116,3716,6,25.0,8.8,7.9577,0.0197,14.5892,1
117,3932,6,27.4,10.6,8.7217,0.0285,21.1094,1
118,3981,6,15.5,8.5,4.9338,0.0073,5.4169,1
119,4291,6,21.0,8.6,6.6845,0.0136,10.0602,1
120,7,7,29.9,7.0,9.5175,0.0224,16.6,1
121,419,7,23.6,9.7,7.5121,0.0193,14.3306,1
122,449,7,25.3,10.8,8.0532,0.0248,18.3372,1
123,736,7,27.2,12.9,8.658,0.0342,25.3161,1
124,899,7,15.5,8.8,4.9338,0.0076,5.6081,1
125,1239,7,25.5,9.5,8.1169,0.0221,16.386,1
126,1444,7,30.5,10.6,9.7085,0.0353,26.1562,1
127,1544,7,26.5,10.0,8.4352,0.0251,18.6278,1
128,1968,7,24.0,11.8,7.6394,0.0243,18.0291,1
129,2108,7,28.2,11.5,8.9763,0.0327,24.2586,1
130,2373,7,21.4,10.1,6.8118,0.0166,12.2692,1
131,2608,7,25.5,11.1,8.1169,0.0258,19.1457,1
132,2738,7,23.0,8.0,7.3211,0.0152,11.2257,1
133,2997,7,29.5,11.5,9.3901,0.0358,26.5467,1
134,3241,7,26.3,9.8,8.3716,0.0243,17.9807,1
135,3335,7,25.5,10.5,8.1169,0.0244,18.1108,1
136,3562,7,18.5,7.8,5.8887,0.0096,7.0812,1
137,3762,7,26.0,10.5,8.2761,0.0254,18.828,1
138,4175,7,21.2,11.0,6.7482,0.0177,13.1139,1
139,4214,7,22.8,8.7,7.2575,0.0162,11.9966,1
140,8,8,23.6,8.3,7.5121,0.0166,12.2623,1
141,332,8,28.8,8.7,9.1673,0.0258,19.1414,1
142,483,8,24.3,8.0,7.7349,0.0169,12.5306,1
143,820,8,21.0,10.5,6.6845,0.0166,12.2828,1
144,941,8,26.0,16.0,8.2761,0.0387,28.6903,1
145,1238,8,28.5,11.0,9.0718,0.032,23.7002,1
146,1455,8,29.5,11.2,9.3901,0.0349,25.8542,1
147,1552,8,27.6,13.6,8.7854,0.0371,27.4806,1
148,1790,8,27.8,10.5,8.849,0.0291,21.5252,1
149,2167,8,27.4,10.8,8.7217,0.029,21.5077,1
150,2328,8,12.9,7.0,4.1062,0.0042,3.0899,1
151,2522,8,14.7,8.4,4.6792,0.0065,4.8149,1
152,2678,8,25.0,10.3,7.9577,0.0231,17.076,1
153,2948,8,24.5,9.9,7.7986,0.0213,15.7629,1
154,3165,8,28.0,12.0,8.9127,0.0337,24.9555,1
155,3317,8,18.4,9.3,5.8569,0.0113,8.3519,1
156,3724,8,21.6,10.7,6.8755,0.0179,13.2422,1
157,3742,8,22.1,9.8,7.0346,0.0171,12.6964,1
158,4081,8,32.0,10.8,10.1859,0.0396,29.3354,1
159,4390,8,26.2,11.9,8.3397,0.0293,21.668,1
160,9,9,,,,,,0
161,362,9,27.3,9.8,8.6899,0.0262,19.374,1
162,642,9,22.2,9.5,7.0665,0.0168,12.4193,1
163,666,9,32.5,12.2,10.3451,0.0461,34.1818,1
164,881,9,31.0,15.0,9.8676,0.0516,38.237,1
165,1124,9,,,,,,0
166,1328,9,17.0,4.6,5.4113,0.0048,3.5263,1
167,1637,9,30.2,13.3,9.613,0.0434,32.1762,1
168,1817,9,33.1,10.1,10.5361,0.0396,29.3526,1
169,2161,9,27.6,11.7,8.7854,0.0319,23.6414,1
170,2320,9,15.8,8.6,5.0293,0.0077,5.6948,1
171,2465,9,24.8,11.3,7.8941,0.0249,18.4353,1
172,2771,9,27.2,11.3,8.658,0.0299,22.1761,1
173,2914,9,2.1,2.3,0.6685,,0.0269,1
174,3109,9,31.4,10.3,9.9949,0.0364,26.938,1
175,3459,9,2.1,1.7,0.6685,,0.0199,1
176,3641,9,24.2,9.3,7.7031,0.0195,14.4472,1
177,3864,9,22.5,6.5,7.162,0.0118,8.7287,1
178,4156,9,34.1,12.3,10.8544,0.0512,37.9387,1
179,4367,9,20.1,7.9,6.398,0.0114,8.4662,1
180,10,10,28.3,8.8,9.0082,0.0252,18.695,1
181,299,10,23.0,9.6,7.3211,0.0182,13.4709,1
182,478,10,29.0,10.2,9.231,0.0307,22.7544,1
183,821,10,,,,,,0
184,1052,10,23.4,10.1,7.4485,0.0198,14.6697,1
185,1202,10,21.0,9.1,6.6845,0.0144,10.6451,1
186,1361,10,20.0,5.7,6.3662,0.0082,6.0479,1
187,1743,10,23.6,10.5,7.5121,0.0209,15.5125,1
188,1852,10,20.0,6.8,6.3662,0.0097,7.215,1
189,1995,10,32.8,11.3,10.4406,0.0435,32.2474,1
190,2326,10,27.6,12.0,8.7854,0.0327,24.2476,1
191,2449,10,31.0,11.6,9.8676,0.0399,29.5699,1
192,2793,10,28.3,10.0,9.0082,0.0287,21.2443,1
193,3044,10,32.5,11.6,10.3451,0.0439,32.5008,1
194,3173,10,15.0,6.5,4.7746,0.0052,3.8794,1
195,3465,10,33.8,12.5,10.7589,0.0511,37.8802,1
196,3661,10,23.5,10.0,7.4803,0.0198,14.6489,1
197,3909,10,,,,,,0
198,4094,10,27.5,10.2,8.7535,0.0276,20.4614,1
199,4192,10,29.0,11.0,9.231,0.0331,24.539,1
200,11,11,30.4,10.5,9.6766,0.0347,25.7398,1
201,253,11,33.4,12.5,10.6316,0.0499,36.9889,1
202,524,11,29.7,10.8,9.4538,0.0341,25.27,1
203,669,11,31.8,13.9,10.1223,0.0503,37.2853,1
204,1043,11,33.4,13.1,10.6316,0.0523,38.7644,1
205,1227,11,29.5,11.2,9.3901,0.0349,25.8542,1
206,1510,11,29.3,11.0,9.3265,0.0338,25.0494,1
207,1656,11,32.4,10.0,10.3132,0.0376,27.8457,1
208,1858,11,,,,,,0
209,2195,11,31.1,11.1,9.8994,0.0384,28.4782,1
210,2260,11,27.6,11.7,8.7854,0.0319,23.6414,1
211,2461,11,26.5,9.4,8.4352,0.0236,17.5101,1
212,2824,11,28.1,12.0,8.9445,0.0339,25.1341,1
213,3015,11,30.5,11.8,9.7085,0.0393,29.1173,1
214,3215,11,21.6,9.7,6.8755,0.0162,12.0046,1
215,3353,11,27.0,12.6,8.5944,0.0329,24.365,1
216,3730,11,27.4,12.0,8.7217,0.0323,23.8974,1
217,3850,11,27.7,11.0,8.8172,0.0302,22.3883,1
218,3992,11,24.1,11.0,7.6713,0.0229,16.9471,1
219,4386,11,25.3,10.7,8.0532,0.0245,18.1674,1
220,12,12,23.4,9.2,7.4485,0.018,13.3625,1
221,416,12,27.2,10.7,8.658,0.0283,20.9986,1
222,622,12,24.0,9.2,7.6394,0.019,14.0566,1
223,745,12,24.3,12.4,7.7349,0.0262,19.4224,1
224,1022,12,25.5,10.3,8.1169,0.024,17.7659,1
225,1320,12,27.2,11.2,8.658,0.0297,21.9798,1
226,1452,12,24.4,8.9,7.7668,0.019,14.0552,1
227,1642,12,19.7,11.8,6.2707,0.0164,12.1474,1
228,1874,12,13.5,7.9,4.2972,0.0052,3.8191,1
229,2191,12,24.4,9.9,7.7668,0.0211,15.6345,1
230,2255,12,22.5,11.7,7.162,0.0212,15.7116,1
231,2428,12,30.8,12.3,9.8039,0.0418,30.9511,1
232,2859,12,21.5,9.8,6.8437,0.0162,12.0163,1
233,2940,12,15.1,7.0,4.8065,0.0057,4.2337,1
234,3277,12,24.7,12.0,7.8623,0.0262,19.4198,1
235,3468,12,23.6,9.9,7.5121,0.0197,14.6261,1
236,3728,12,25.1,10.1,7.9896,0.0228,16.8786,1
237,3900,12,27.3,10.3,8.6899,0.0275,20.3625,1
238,4172,12,17.0,8.3,5.4113,0.0086,6.3627,1
239,4187,12,16.2,8.4,5.1566,0.0079,5.8476,1
240,13,13,30.2,10.3,9.613,0.0336,24.9184,1
241,376,13,29.2,10.1,9.2946,0.0308,22.8431,1
242,554,13,20.5,6.9,6.5254,0.0104,7.6918,1
243,818,13,29.0,11.5,9.231,0.0346,25.6545,1
244,1076,13,,,,,,0
245,1201,13,27.5,11.8,8.7535,0.032,23.671,1
246,1523,13,25.0,10.6,7.9577,0.0237,17.5734,1
247,1625,13,27.0,14.0,8.5944,0.0365,27.0723,1
248,1936,13,26.0,11.2,8.2761,0.0271,20.0832,1
249,2027,13,,,,,,0
250,2321,13,25.6,12.0,8.1487,0.0282,20.8608,1
251,2516,13,26.7,11.6,8.4989,0.0296,21.9356,1
252,2688,13,29.1,12.5,9.2628,0.0379,28.0779,1
253,3001,13,27.8,10.2,8.849,0.0282,20.9102,1
254,3090,13,27.0,10.6,8.5944,0.0277,20.4976,1
255,3519,13,,,,,,0
256,3712,13,26.5,10.7,8.4352,0.0269,19.9317,1
257,3744,13,29.5,10.6,9.3901,0.033,24.4691,1
258,3997,13,25.0,11.6,7.9577,0.026,19.2312,1
259,4256,13,30.5,10.9,9.7085,0.0363,26.8965,1
260,14,14,25.4,9.3,8.0851,0.0215,15.9155,1
261,393,14,35.8,10.3,11.3955,0.0473,35.0165,1
262,516,14,27.0,9.4,8.5944,0.0245,18.1771,1
263,691,14,26.8,14.8,8.5307,0.0381,28.1968,1
264,1017,14,29.0,12.4,9.231,0.0373,27.6622,1
265,1181,14,27.0,8.4,8.5944,0.0219,16.2434,1
266,1519,14,24.1,8.9,7.6713,0.0185,13.7118,1
267,1621,14,27.0,7.4,8.5944,0.0193,14.3096,1
268,1784,14,,,,,,0
269,2115,14,26.5,9.9,8.4352,0.0249,18.4415,1
270,2232,14,19.4,6.3,6.1752,0.0085,6.2895,1
271,2436,14,23.4,10.7,7.4485,0.021,15.5412,1
272,2713,14,26.5,10.0,8.4352,0.0251,18.6278,1
273,2906,14,23.0,9.3,7.3211,0.0176,13.0499,1
274,3082,14,27.0,8.9,8.5944,0.0232,17.2102,1
275,3441,14,25.3,9.6,8.0532,0.022,16.2998,1
276,3686,14,24.7,10.5,7.8623,0.0229,16.9923,1
277,3821,14,17.5,6.5,5.5704,0.0071,5.2803,1
278,4012,14,26.5,10.5,8.4352,0.0264,19.5591,1
279,4267,14,28.5,11.3,9.0718,0.0329,24.3465,1
280,15,15,31.5,9.8,10.0268,0.0348,25.7938,1
281,241,15,26.7,10.3,8.4989,0.0263,19.4773,1
282,609,15,,,,,,0
283,662,15,24.0,9.5,7.6394,0.0196,14.5149,1
284,1025,15,25.5,12.5,8.1169,0.0291,21.5605,1
285,1296,15,22.7,9.7,7.2256,0.0179,13.2584,1
286,1391,15,28.1,10.9,8.9445,0.0308,22.8301,1
287,1698,15,27.5,10.7,8.7535,0.029,21.4644,1
288,1807,15,7.0,2.2,2.2282,0.0004,0.2859,1
289,2048,15,25.2,11.5,8.0214,0.0262,19.3717,1
290,2309,15,25.2,9.6,8.0214,0.0218,16.1712,1
291,2612,15,25.4,9.4,8.0851,0.0217,16.0866,1
292,2764,15,24.0,11.8,7.6394,0.0243,18.0291,1
293,2915,15,27.0,9.5,8.5944,0.0248,18.3705,1
294,3258,15,19.6,6.2,6.2389,0.0085,6.3179,1
295,3340,15,21.5,10.5,6.8437,0.0174,12.8746,1
296,3634,15,24.8,7.7,7.8941,0.017,12.5621,1
297,3761,15,25.9,10.2,8.2442,0.0245,18.1497,1
298,4148,15,25.2,10.1,8.0214,0.023,17.0134,1
299,4282,15,22.8,9.8,7.2575,0.0182,13.5134,1
300,16,16,30.6,9.0,9.7403,0.0302,22.3539,1
301,316,16,31.5,11.4,10.0268,0.0405,30.0051,1
302,619,16,,,,,,0
303,675,16,21.8,5.7,6.9392,0.0097,7.1855,1
304,1011,16,23.0,9.0,7.3211,0.017,12.6289,1
305,1279,16,25.2,8.1,8.0214,0.0184,13.6444,1
306,1362,16,32.0,11.3,10.1859,0.0414,30.6936,1
307,1629,16,32.0,14.3,10.1859,0.0524,38.8423,1
308,1819,16,27.7,10.0,8.8172,0.0275,20.353,1
309,2086,16,28.5,9.7,9.0718,0.0282,20.8992,1
310,2394,16,28.0,11.4,8.9127,0.032,23.7077,1
311,2531,16,20.3,8.7,6.4617,0.0128,9.51,1
312,2844,16,27.7,10.8,8.8172,0.0297,21.9812,1
313,2978,16,29.6,12.3,9.422,0.0386,28.5863,1
314,3234,16,28.4,10.0,9.04,0.0289,21.3947,1
315,3431,16,25.3,8.8,8.0532,0.0202,14.9414,1
316,3652,16,21.5,9.7,6.8437,0.0161,11.8937,1
317,3894,16,28.0,12.0,8.9127,0.0337,24.9555,1
318,4072,16,25.1,8.8,7.9896,0.0199,14.7062,1
319,4316,16,20.8,8.8,6.6208,0.0136,10.099,1
320,17,17,32.8,10.3,10.4406,0.0397,29.3937,1
321,336,17,26.4,8.1,8.4034,0.0202,14.9748,1
322,580,17,29.7,9.4,9.4538,0.0297,21.9943,1
323,866,17,22.2,7.9,7.0665,0.0139,10.3277,1
324,984,17,32.8,10.2,10.4406,0.0393,29.1083,1
325,1194,17,29.5,11.7,9.3901,0.0365,27.0084,1
326,1413,17,23.9,9.3,7.6076,0.019,14.0912,1
327,1702,17,34.8,10.8,11.0772,0.0468,34.6937,1
328,1826,17,21.3,3.4,6.78,0.0055,4.0917,1
329,2178,17,29.3,10.5,9.3265,0.0323,23.9108,1
330,2274,17,29.5,10.8,9.3901,0.0337,24.9308,1
331,2603,17,28.2,12.0,8.9763,0.0342,25.3133,1
332,2686,17,29.1,10.2,9.2628,0.0309,22.9116,1
333,2972,17,7.2,3.5,2.2918,0.0006,0.4813,1
334,3267,17,27.7,9.8,8.8172,0.0269,19.9459,1
335,3425,17,20.3,8.2,6.4617,0.0121,8.9634,1
336,3735,17,26.0,7.6,8.2761,0.0184,13.6279,1
337,3935,17,21.2,6.0,6.7482,0.0097,7.1531,1
338,4122,17,27.0,7.5,8.5944,0.0196,14.503,1
339,4193,17,17.5,9.7,5.5704,0.0106,7.8798,1
340,18,18,18.1,7.7,5.7614,0.009,6.6914,1
341,309,18,23.7,9.8,7.5439,0.0197,14.6013,1
342,518,18,27.7,10.8,8.8172,0.0297,21.9812,1
343,826,18,28.5,10.0,9.0718,0.0291,21.5456,1
344,1089,18,23.5,10.1,7.4803,0.02,14.7954,1
345,1307,18,25.7,9.3,8.1806,0.022,16.2936,1
346,1384,18,26.3,12.0,8.3716,0.0297,22.0172,1
347,1705,18,23.2,10.2,7.3848,0.0197,14.5628,1
348,1762,18,20.1,8.4,6.398,0.0122,9.002,1
349,2090,18,28.0,8.9,8.9127,0.025,18.5087,1
350,2300,18,19.6,10.7,6.2389,0.0147,10.9035,1
351,2500,18,22.5,9.2,7.162,0.0167,12.3544,1
352,2848,18,31.0,12.0,9.8676,0.0413,30.5896,1
353,3036,18,23.7,10.3,7.5439,0.0207,15.3463,1
354,3189,18,23.0,10.5,7.3211,0.0199,14.7338,1
355,3390,18,12.7,6.5,4.0425,0.0038,2.7809,1
356,3694,18,28.0,10.3,8.9127,0.0289,21.4201,1
357,3960,18,27.7,12.5,8.8172,0.0343,25.4412,1
358,3993,18,25.5,9.4,8.1169,0.0219,16.2135,1
359,4208,18,30.0,10.2,9.5493,0.0329,24.3507,1
360,19,19,28.2,10.1,8.9763,0.0288,21.3053,1
361,223,19,26.5,9.4,8.4352,0.0236,17.5101,1
362,461,19,,,,,,0
363,806,19,27.4,11.8,8.7217,0.0317,23.4991,1
364,986,19,31.5,11.4,10.0268,0.0405,30.0051,1
365,1254,19,24.5,9.3,7.7986,0.02,14.8076,1
366,1325,19,20.2,9.2,6.4299,0.0134,9.9577,1
367,1589,19,20.0,10.0,6.3662,0.0143,10.6103,1
368,1964,19,28.7,11.7,9.1355,0.0345,25.5634,1
369,2180,19,31.9,10.2,10.1541,0.0372,27.5328,1
370,2340,19,24.6,11.5,7.8304,0.0249,18.4602,1
371,2521,19,26.6,9.5,8.467,0.0241,17.8302,1
372,2746,19,26.0,9.5,8.2761,0.023,17.0349,1
373,3031,19,27.1,9.5,8.6262,0.025,18.5068,1
374,3286,19,21.1,8.9,6.7163,0.0142,10.5105,1
375,3485,19,26.1,10.6,8.3079,0.0259,19.1538,1
376,3722,19,27.0,9.5,8.5944,0.0248,18.3705,1
377,3947,19,21.3,8.6,6.78,0.014,10.3497,1
378,4112,19,22.3,10.2,7.0983,0.0182,13.4548,1
379,4319,19,15.4,6.4,4.902,0.0054,4.0262,1
380,20,20,27.0,8.8,8.5944,0.023,17.0168,1
381,225,20,24.3,11.4,7.7349,0.0241,17.8561,1
382,589,20,,,,,,0
383,694,20,25.5,13.6,8.1169,0.0317,23.4578,1
384,1030,20,20.5,8.4,6.5254,0.0126,9.3639,1
385,1140,20,24.8,10.2,7.8941,0.0225,16.6407,1
386,1502,20,26.6,9.0,8.467,0.0228,16.8918,1
387,1740,20,20.5,9.0,6.5254,0.0135,10.0327,1
388,1917,20,25.0,9.0,7.9577,0.0201,14.9208,1
389,2036,20,26.5,10.1,8.4352,0.0254,18.814,1
390,2419,20,17.7,9.3,5.6341,0.0104,7.7286,1
391,2490,20,26.4,12.3,8.4034,0.0307,22.7395,1
392,2773,20,29.9,11.7,9.5175,0.0375,27.7458,1
393,2943,20,23.5,8.8,7.4803,0.0174,12.891,1
394,3174,20,24.0,10.5,7.6394,0.0217,16.0428,1
395,3355,20,26.9,11.8,8.5625,0.0306,22.6493,1
396,3556,20,25.1,11.0,7.9896,0.0248,18.3827,1
397,3772,20,22.9,9.3,7.2893,0.0175,12.9367,1
398,4101,20,21.4,10.4,6.8118,0.0171,12.6337,1
399,4384,20,26.0,12.3,8.2761,0.0298,22.0557,1
400,21,21,23.5,8.7,7.4803,0.0172,12.7445,1
401,252,21,23.2,8.1,7.3848,0.0156,11.5646,1
402,628,21,31.0,10.0,9.8676,0.0344,25.4913,1
403,857,21,31.5,10.9,10.0268,0.0387,28.6891,1
404,1003,21,22.0,11.8,7.0028,0.0205,15.1494,1
405,1223,21,24.6,9.4,7.8304,0.0204,15.0892,1
406,1451,21,24.5,10.6,7.7986,0.0228,16.8775,1
407,1659,21,27.5,9.8,8.7535,0.0265,19.659,1
408,1833,21,26.0,10.0,8.2761,0.0242,17.9315,1
409,2054,21,29.0,10.8,9.231,0.0325,24.0929,1
410,2268,21,23.3,11.8,7.4166,0.0229,16.9927,1
411,2526,21,26.0,10.3,8.2761,0.0249,18.4694,1
412,2715,21,30.0,10.4,9.5493,0.0335,24.8282,1
413,2989,21,29.0,11.0,9.231,0.0331,24.539,1
414,3217,21,15.3,6.3,4.8701,0.0053,3.9119,1
415,3364,21,22.0,7.8,7.0028,0.0135,10.014,1
416,3670,21,25.8,10.2,8.2124,0.0243,18.0098,1
417,3861,21,22.5,8.5,7.162,0.0154,11.4144,1
418,4029,21,25.9,10.5,8.2442,0.0252,18.6835,1
419,4248,21,28.2,11.0,8.9763,0.0313,23.2038,1
420,22,22,28.5,10.4,9.0718,0.0303,22.4074,1
421,360,22,25.5,10.2,8.1169,0.0238,17.5934,1
422,450,22,27.5,11.1,8.7535,0.0301,22.2668,1
423,877,22,29.5,12.8,9.3901,0.0399,29.5476,1
424,906,22,31.0,13.0,9.8676,0.0447,33.1387,1
425,1245,22,28.0,9.7,8.9127,0.0272,20.1724,1
426,1370,22,25.4,10.8,8.0851,0.025,18.4825,1
427,1660,22,25.3,10.3,8.0532,0.0236,17.4883,1
428,1793,22,31.5,10.9,10.0268,0.0387,28.6891,1
429,2016,22,28.2,10.5,8.9763,0.0299,22.1491,1
430,2298,22,25.0,10.6,7.9577,0.0237,17.5734,1
431,2551,22,28.9,12.9,9.1992,0.0386,28.5795,1
432,2823,22,32.9,11.0,10.4724,0.0426,31.583,1
433,2863,22,34.5,12.0,10.9817,0.0511,37.8868,1
434,3186,22,30.1,10.5,9.5811,0.0341,25.2343,1
435,3504,22,28.3,9.8,9.0082,0.0281,20.8194,1
436,3662,22,28.1,10.8,8.9445,0.0305,22.6207,1
437,3804,22,25.5,10.3,8.1169,0.024,17.7659,1
438,4018,22,24.8,9.7,7.8941,0.0214,15.825,1
439,4355,22,24.0,10.4,7.6394,0.0215,15.89,1
440,23,23,27.6,9.7,8.7854,0.0265,19.6001,1
441,303,23,24.2,11.0,7.7031,0.0231,17.088,1
442,491,23,31.8,10.3,10.1223,0.0373,27.6287,1
443,709,23,26.8,9.1,8.5307,0.0234,17.3372,1
444,1007,23,23.5,11.3,7.4803,0.0223,16.5532,1
445,1249,23,31.1,12.5,9.8994,0.0433,32.0701,1
446,1531,23,22.5,8.5,7.162,0.0154,11.4144,1
447,1615,23,24.5,9.8,7.7986,0.0211,15.6037,1
448,1779,23,29.8,9.9,9.4856,0.0315,23.3204,1
449,2103,23,28.7,11.5,9.1355,0.0339,25.1264,1
450,2222,23,23.2,12.2,7.3848,0.0235,17.4183,1
