data,temperatura,umidade,preciptacao,idade
2020-01-18,26.125694444444445,76.625,0.0,18
2020-10-18,26.074637681159423,58.97463768115942,0.0,30
2020-11-18,25.989583333333332,76.23263888888889,0.0,30
2020-12-18,27.47951388888889,65.36458333333333,0.0,30
2020-02-18,26.52673611111111,73.82638888888889,0.0,18
2020-03-18,25.98715277777778,76.40625,0.0,18
2020-04-18,25.102430555555557,78.82638888888889,0.0,18
2020-05-18,21.958680555555556,74.47916666666667,0.0,18
2020-06-18,20.616319444444443,70.01041666666667,0.0,18
2020-07-18,20.402430555555554,65.36805555555556,0.0,18
2020-08-18,25.57986111111111,57.93055555555556,0.0,18
2020-09-18,27.022569444444443,40.91319444444444,0.0,18
2020-01-19,27.308680555555554,71.89930555555556,0.0,18
2020-10-19,21.60451388888889,78.27083333333333,4.012500000000001,30
2020-11-19,23.04201388888889,87.34027777777777,13.760311284046692,30
2020-12-19,27.067708333333332,69.97916666666667,0.0,30
2020-02-19,25.84861111111111,76.16319444444444,0.0,18
2020-03-19,26.389583333333334,75.45833333333333,0.0,18
2020-04-19,23.813888888888886,79.46180555555556,0.0,18
2020-05-19,22.093402777777776,74.70486111111111,0.0,18
2020-06-19,21.858680555555555,74.30902777777777,0.0,18
2020-07-19,20.541319444444444,65.06944444444444,0.0,18
2020-08-19,25.08090277777778,55.39930555555556,0.0,18
2020-09-19,28.396527777777777,36.875,0.0,18
2020-01-02,22.168750000000003,89.02083333333333,18.575609756097563,18
2020-10-02,29.768749999999997,31.82986111111111,0.0,30
2020-11-02,23.077430555555555,76.38888888888889,0.0,30
2020-12-02,27.153125000000003,62.21527777777778,0.0,30
2020-02-02,28.07361111111111,72.19791666666667,0.0,18
2020-03-02,23.233449477351915,88.57839721254355,2.765277777777779,18
2020-04-02,25.89409722222222,75.56944444444444,0.0,18
2020-05-02,21.69826388888889,70.67013888888889,0.0,18
2020-06-02,20.415972222222223,72.91666666666667,0.0,18
2020-07-02,21.42673611111111,69.05208333333333,0.0,18
2020-08-02,20.764930555555555,62.638888888888886,0.0,18
2020-09-02,23.929166666666667,50.704861111111114,0.0,18
2020-01-20,27.65347222222222,68.90277777777777,0.0,18
2020-10-20,20.609375,87.73611111111111,5.504014598540147,30
2020-11-20,25.457291666666666,80.30208333333333,0.0,30
2020-12-20,25.654166666666665,76.64930555555556,4.038,30
2020-02-20,26.138194444444444,71.97569444444444,0.0,18
2020-03-20,25.390277777777776,82.73263888888889,1.1669117647058822,18
2020-04-20,22.341319444444444,81.88541666666667,0.0,18
2020-05-20,21.01736111111111,76.57986111111111,0.0,18
2020-06-20,23.65902777777778,69.60069444444444,0.0,18
2020-07-20,20.986805555555556,68.89930555555556,0.0,18
2020-08-20,25.601736111111112,54.08680555555556,0.0,18
2020-09-20,29.90138888888889,33.958333333333336,0.0,18
2020-01-21,23.916666666666668,85.65277777777777,3.8837545126353787,18
2020-10-21,25.34375,72.74652777777777,0.0,30
2020-11-21,25.46527777777778,77.72916666666667,0.0,30
2020-12-21,25.140972222222224,79.48611111111111,0.0,30
2020-02-21,26.711805555555557,72.46180555555556,0.0,18
2020-03-21,25.38888888888889,84.37847222222223,8.594531250000001,18
2020-04-21,23.569791666666667,79.89236111111111,0.0,18
2020-05-21,22.109375,74.20138888888889,0.0,18
2020-06-21,20.980555555555554,64.69444444444444,0.0,18
2020-07-21,22.601736111111112,67.76736111111111,0.0,18
2020-08-21,25.153819444444444,59.385416666666664,0.0,18
2020-09-21,28.200694444444444,44.27430555555556,0.0,18
2020-01-22,23.47361111111111,85.47916666666667,0.0,18
2020-10-22,24.062152777777776,79.08680555555556,20.57177419354839,30
2020-11-22,24.388541666666665,77.69791666666667,0.0,30
2020-12-22,25.009027777777778,82.12847222222223,4.251,30
2020-02-22,26.622,75.27,0.0,18
2020-03-22,23.210069444444443,89.55555555555556,86.88045112781954,18
2020-04-22,23.50625,81.93055555555556,0.0,18
2020-05-22,22.42534722222222,74.60763888888889,0.0,18
2020-06-22,20.006597222222222,66.65277777777777,0.0,18
2020-07-22,22.197222222222223,59.85069444444444,0.0,18
2020-08-22,21.36284722222222,68.75694444444444,0.0,18
2020-09-22,26.879166666666666,53.46875,0.0,18
2020-01-23,22.520833333333332,90.15972222222223,52.675210084033615,18
2020-10-23,23.511805555555554,78.17013888888889,0.0,30
2020-11-23,24.469097222222224,76.13541666666667,0.0,30
2020-12-23,24.514583333333334,81.89930555555556,0.0,30
2020-02-23,25.60451388888889,79.80902777777777,0.0,18
2020-03-23,23.121875000000003,88.68402777777777,4.1835,18
2020-04-23,23.047222222222224,83.97916666666667,0.0,18
2020-05-23,23.85,74.42013888888889,0.0,18
2020-06-23,20.70138888888889,69.32291666666667,0.0,18
2020-07-23,21.14548611111111,57.236111111111114,0.0,18
2020-08-23,20.602430555555557,70.35763888888889,0.0,18
2020-09-23,24.435416666666665,71.49305555555556,0.0,18
2020-01-24,22.48090277777778,90.54861111111111,76.26898954703833,18
2020-10-24,21.29861111111111,86.47569444444444,3.638434163701068,30
2020-11-24,21.675694444444446,86.03125,2.9436464088397787,30
2020-12-24,25.108680555555555,78.76041666666667,1.198804780876494,30
2020-02-24,25.209027777777777,82.43402777777777,17.619685039370076,18
2020-03-24,21.664930555555557,85.16319444444444,0.0,18
2020-04-24,22.033333333333335,82.59027777777777,0.0,18
2020-05-24,24.225,77.16666666666667,0.0,18
2020-06-24,21.399652777777778,66.63194444444444,0.0,18
2020-07-24,21.919444444444444,60.24652777777778,0.0,18
2020-08-24,20.992013888888888,63.96180555555556,0.0,18
2020-09-24,25.709027777777777,63.90625,0.0,18
2020-01-25,23.00451388888889,89.16666666666667,17.48798586572438,18
2020-10-25,22.228125,89.52083333333333,8.723849372384938,30
2020-11-25,23.12013888888889,79.45138888888889,0.0,30
2020-12-25,25.80763888888889,71.25694444444444,0.0,30
2020-02-25,25.39547038327526,81.42508710801394,0.0,18
2020-03-25,21.827083333333334,85.67361111111111,0.6763636363636363,18
2020-04-25,21.837282229965158,74.0,0.0,18
2020-05-25,21.85,85.35069444444444,8.553036437246963,18
2020-06-25,20.706944444444446,65.91319444444444,0.0,18
2020-07-25,22.04965277777778,62.10069444444444,0.0,18
2020-08-25,20.974564459930313,50.034843205574916,0.0,18
2020-09-25,26.37222222222222,54.33680555555556,0.0,18
2020-01-26,23.228819444444444,89.74305555555556,7.519791666666666,18
2020-10-26,25.440624999999997,79.19444444444444,4.034628975265018,30
2020-11-26,23.929861111111112,72.34722222222223,0.0,30
2020-12-26,25.821527777777778,67.03125,0.0,30
2020-02-26,26.568055555555556,80.38888888888889,0.0,18
2020-03-26,21.90798611111111,88.47222222222223,3.129166666666667,18
2020-04-26,22.853819444444444,76.63194444444444,0.0,18
2020-05-26,21.155555555555555,75.62847222222223,0.0,18
2020-06-26,20.18298611111111,66.36111111111111,0.0,18
2020-07-26,22.09375,65.11805555555556,0.0,18
2020-08-26,19.757291666666667,46.41319444444444,0.0,18
2020-09-26,26.65972222222222,45.861111111111114,0.0,18
2020-01-27,23.293055555555554,88.63541666666667,2.6517587939698495,18
2020-10-27,27.405555555555555,66.23263888888889,0.0,30
2020-11-27,24.695833333333333,69.98611111111111,0.0,30
2020-12-27,26.266666666666666,68.8125,0.0,30
2020-02-27,26.96701388888889,76.51388888888889,0.29999999999999993,18
2020-03-27,23.912847222222222,80.77777777777777,0.0,18
2020-04-27,22.426041666666666,74.25347222222223,0.0,18
2020-05-27,17.639583333333334,71.49652777777777,0.0,18
2020-06-27,20.209375,66.86111111111111,0.0,18
2020-07-27,23.29409722222222,63.604166666666664,0.0,18
2020-08-27,22.628819444444446,48.263888888888886,0.0,18
2020-09-27,28.041319444444444,40.625,0.0,18
2020-01-28,23.538888888888888,87.72569444444444,0.3,18
2020-10-28,27.3125,71.54861111111111,0.29999999999999993,30
2020-11-28,24.59097222222222,66.19791666666667,0.0,30
2020-12-28,25.398611111111112,69.15625,0.0,30
2020-02-28,25.439930555555556,84.61111111111111,6.725274725274725,18
2020-03-28,24.290625,79.52430555555556,0.0,18
2020-04-28,21.37673611111111,72.81944444444444,0.0,18
2020-05-28,16.98715277777778,71.04166666666667,0.0,18
2020-06-28,20.259375,68.02083333333333,0.0,18
2020-07-28,22.51736111111111,61.875,0.0,18
2020-08-28,23.756944444444443,53.78125,0.0,18
2020-09-28,29.14548611111111,34.670138888888886,0.0,18
2020-01-29,25.99722222222222,78.36458333333333,0.0,18
2020-10-29,27.170486111111114,64.50347222222223,0.3000000000000001,30
2020-11-29,24.12222222222222,71.53472222222223,0.0,30
2020-12-29,26.38611111111111,63.392361111111114,0.0,30
2020-02-29,22.279094076655053,89.55052264808363,48.287499999999994,18
2020-03-29,25.158680555555556,76.70486111111111,0.0,18
2020-04-29,21.515625,74.76041666666667,0.0,18
2020-05-29,19.017013888888886,70.25,0.0,18
2020-06-29,21.718055555555555,67.70833333333333,0.0,18
2020-07-29,21.899305555555557,56.84722222222222,0.0,18
2020-08-29,24.731944444444444,52.46875,0.0,18
2020-09-29,30.925694444444446,30.305555555555557,0.0,18
2020-01-03,24.30763888888889,84.97569444444444,1.8,18
2020-10-03,29.640625,32.24652777777778,0.0,30
2020-11-03,20.99548611111111,79.0625,0.0,30
2020-12-03,27.672569444444445,64.14236111111111,5.417142857142856,30
2020-02-03,27.21597222222222,73.05555555555556,0.0,18
2020-03-03,23.859027777777776,86.51041666666667,9.583333333333334,18
2020-04-03,25.84375,78.17708333333333,0.0,18
2020-05-03,21.249652777777776,71.47569444444444,0.0,18
2020-06-03,22.220138888888886,72.71180555555556,0.0,18
2020-07-03,21.662847222222222,70.64930555555556,0.0,18
2020-08-03,20.086458333333333,59.333333333333336,0.0,18
2020-09-03,23.916666666666668,48.4375,0.0,18
2020-01-30,27.49375,75.59375,0.0,18
2020-10-30,24.301041666666666,82.72916666666667,9.671874999999998,30
2020-11-30,25.291666666666668,70.21180555555556,0.0,30
2020-12-30,26.360416666666666,64.07638888888889,0.0,30
2020-03-30,25.52847222222222,76.69791666666667,0.0,18
2020-04-30,21.49652777777778,72.36111111111111,0.0,18
2020-05-30,18.274305555555557,70.83680555555556,0.0,18
2020-06-30,20.27951388888889,77.27777777777777,0.0,18
2020-07-30,23.475,50.083333333333336,0.0,18
2020-08-30,25.40173611111111,49.704861111111114,0.0,18
2020-09-30,30.951041666666665,36.44097222222222,0.0,18
2020-01-31,27.273958333333333,73.97916666666667,0.0,18
2020-10-31,22.900347222222223,87.49652777777777,18.96849315068493,30
2020-12-31,26.830555555555556,61.11805555555556,0.0,30
2020-03-31,25.178472222222222,76.98263888888889,0.0,18
2020-05-31,18.707291666666666,72.99305555555556,0.0,18
2020-07-31,20.680555555555557,67.52083333333333,0.0,18
2020-08-31,26.852430555555557,50.375,0.0,18
2020-01-04,23.125087108013936,89.54006968641114,29.918571428571433,18
2020-10-04,31.19166666666667,29.239583333333332,0.0,30
2020-11-04,21.619097222222223,78.55902777777777,0.0,30
2020-12-04,25.66076388888889,76.40625,3.1792531120331944,30
2020-02-04,24.83298611111111,80.20138888888889,0.0,18
2020-03-04,24.479166666666668,86.54861111111111,0.8964071856287427,18
2020-04-04,26.546875,79.44791666666667,1.78951048951049,18
2020-05-04,21.985763888888886,75.10416666666667,0.0,18
2020-06-04,23.388194444444444,72.70138888888889,0.0,18
2020-07-04,22.34097222222222,69.4375,0.0,18
2020-08-04,19.89409722222222,56.78472222222222,0.0,18
2020-09-04,24.898611111111112,46.50694444444444,0.0,18
2020-01-05,22.59097222222222,89.95833333333333,1.6153846153846154,18
2020-10-05,29.341666666666665,47.36805555555556,0.0,30
2020-11-05,25.111458333333335,68.06597222222223,0.0,30
2020-12-05,25.366666666666667,79.93055555555556,0.29999999999999993,30
2020-02-05,24.921875,80.47569444444444,0.0,18
2020-03-05,25.25036496350365,82.22262773722628,0.3098360655737706,18
2020-04-05,26.332291666666666,80.96180555555556,0.2999999999999999,18
2020-05-05,22.523958333333333,72.12847222222223,0.0,18
2020-06-05,21.912847222222222,72.14236111111111,0.0,18
2020-07-05,22.204513888888886,68.54166666666667,0.0,18
2020-08-05,20.819791666666667,60.40277777777778,0.0,18
2020-09-05,24.453472222222224,47.239583333333336,0.0,18
2020-01-06,24.7518115942029,84.07608695652173,0.3,18
2020-10-06,30.068055555555556,44.142361111111114,0.0,30
2020-11-06,27.028819444444444,63.06597222222222,0.0,30
2020-12-06,24.084722222222222,84.23263888888889,0.8879396984924622,30
2020-02-06,22.741319444444443,87.73958333333333,46.36978723404254,18
2020-03-06,22.40972222222222,89.65625,10.49686411149826,18
2020-04-06,26.19375,79.35069444444444,0.0,18
2020-05-06,21.30625,75.125,0.0,18
2020-06-06,21.505555555555556,74.25694444444444,0.0,18
2020-07-06,21.694791666666667,65.79861111111111,0.0,18
2020-08-06,20.107291666666665,59.34375,0.0,18
2020-09-06,24.630208333333332,49.49305555555556,0.0,18
2020-01-07,26.554513888888888,79.43055555555556,0.0,18
2020-10-07,30.64548611111111,38.927083333333336,0.0,30
2020-11-07,26.09548611111111,69.125,2.8540540540540538,30
2020-12-07,24.690624999999997,79.56944444444444,0.29999999999999993,30
2020-02-07,23.11215277777778,86.38888888888889,26.876712328767123,18
2020-03-07,22.63715277777778,89.79166666666667,14.385123966942144,18
2020-04-07,26.088194444444444,81.43402777777777,0.0,18
2020-05-07,21.509722222222223,82.61111111111111,0.3,18
2020-06-07,21.40798611111111,73.42361111111111,0.0,18
2020-07-07,21.01111111111111,63.736111111111114,0.0,18
2020-08-07,20.946875,63.65625,0.0,18
2020-09-07,25.300694444444446,49.43055555555556,0.0,18
2020-01-08,29.567307692307693,71.24038461538461,0.0,18
2020-10-08,31.89826388888889,33.604166666666664,0.0,30
2020-11-08,26.597916666666666,66.84375,0.8901818181818184,30
2020-12-08,25.775347222222223,75.79166666666667,23.236363636363638,30
2020-02-08,21.916666666666668,87.89236111111111,7.2888501742160265,18
2020-03-08,23.369444444444444,84.93055555555556,0.5306049822064057,18
2020-04-08,23.92090592334495,88.02090592334494,0.3272727272727273,18
2020-05-08,20.648958333333333,84.75694444444444,0.0,18
2020-06-08,21.625694444444445,75.05902777777777,0.0,18
2020-07-08,21.12986111111111,63.4375,0.0,18
2020-08-08,21.797909407665504,56.944250871080136,0.0,18
2020-09-08,26.788541666666667,47.68055555555556,0.0,18
2020-01-09,28.21701388888889,72.97916666666667,3.7941176470588234,18
2020-10-09,32.35069444444444,35.079861111111114,0.0,30
2020-11-09,27.860069444444445,59.420138888888886,0.0,30
2020-12-09,22.618402777777778,85.65972222222223,22.62857142857143,30
2020-02-09,22.815624999999997,87.45138888888889,1.5381578947368424,18
2020-03-09,24.728125,82.71180555555556,0.0,18
2020-04-09,23.878676470588236,87.92279411764706,1.747402597402598,18
2020-05-09,20.28611111111111,75.14236111111111,0.0,18
2020-06-09,22.224305555555556,72.39236111111111,0.0,18
2020-07-09,20.490972222222222,64.07638888888889,0.0,18
2020-08-09,22.596240601503762,60.8984962406015,0.0,18
2020-09-09,26.978472222222223,42.46527777777778,0.0,18
