data,temperatura,umidade,preciptacao,idade
2021-01-01,27.65173611111111,59.81597222222222,0.0,30
2021-10-01,30.25416666666667,41.770833333333336,0.0,36
2021-11-01,24.509722222222223,77.46527777777777,0.0,36
2021-12-01,27.914960629921257,74.41732283464567,0.0,36
2021-02-01,27.433333333333334,58.9375,0.0,30
2021-07-01,20.113541666666666,65.09027777777777,0.0,30
2021-08-01,19.750347222222224,60.052083333333336,0.0,30
2021-09-01,22.805208333333333,60.767361111111114,0.0,30
2021-01-10,26.447916666666668,75.00347222222223,0.0,30
2021-10-10,23.69826388888889,72.28125,0.0,36
2021-11-10,23.71080139372822,83.39372822299651,0.780916030534351,36
2021-12-10,26.596739130434784,80.43478260869566,0.0,36
2021-02-10,26.91919191919192,71.23232323232324,0.0,30
2021-06-10,23.242361111111112,65.86111111111111,0.0,30
2021-07-10,20.658680555555556,50.770833333333336,0.0,30
2021-08-10,23.931597222222223,56.513888888888886,0.0,30
2021-09-10,27.635233160621762,41.63212435233161,0.0,30
2021-01-11,26.844444444444445,76.05555555555556,1.1862944162436546,30
2021-10-11,22.96376306620209,82.02439024390245,6.887412587412586,36
2021-11-11,23.182291666666668,87.48958333333333,5.243478260869566,36
2021-12-11,26.045833333333334,77.40277777777777,0.0,36
2021-06-11,22.84027777777778,67.04513888888889,0.0,30
2021-07-11,19.856944444444444,54.3125,0.0,30
2021-08-11,25.552083333333332,47.479166666666664,0.0,30
2021-01-12,24.66076388888889,83.50347222222223,9.814814814814815,30
2021-10-12,25.662152777777777,71.25,2.6285714285714286,36
2021-11-12,23.235763888888886,87.47222222222223,12.911111111111111,36
2021-12-12,25.320138888888888,81.54861111111111,58.80666666666667,36
2021-06-12,23.916319444444444,68.57291666666667,0.0,30
2021-07-12,21.228472222222223,52.59375,0.0,30
2021-08-12,22.636,49.816,0.0,30
2021-01-13,26.44965277777778,76.79166666666667,0.0,30
2021-10-13,25.630208333333332,71.8125,4.830208333333334,36
2021-11-13,20.710416666666667,86.95138888888889,22.280935251798557,36
2021-12-13,22.986458333333335,89.56944444444444,61.33541666666666,36
2021-06-13,22.95798611111111,69.69791666666667,0.0,30
2021-07-13,21.941319444444446,51.923611111111114,0.0,30
2021-01-14,24.904861111111114,76.27083333333333,0.8200000000000001,30
2021-10-14,26.273611111111112,69.8125,10.554545454545455,36
2021-11-14,19.927430555555556,85.18055555555556,1.3813043478260871,36
2021-12-14,25.551916376306618,81.44599303135888,0.5945054945054944,36
2021-06-14,21.831944444444446,67.88541666666667,0.0,30
2021-07-14,22.235191637630663,55.745644599303134,0.0,30
2021-08-14,25.71243781094527,48.15422885572139,0.0,30
2021-01-15,24.336111111111112,79.41319444444444,1.4974358974358974,30
2021-10-15,25.367013888888888,72.0625,4.920833333333334,36
2021-11-15,22.113194444444446,78.88888888888889,0.0,36
2021-12-15,23.167132867132867,87.26223776223776,13.812903225806453,36
2021-06-15,21.140972222222224,66.11111111111111,0.0,30
2021-07-15,23.095238095238095,57.92673992673993,0.0,30
2021-08-15,23.799305555555556,50.84027777777778,0.0,30
2021-01-16,24.639236111111114,77.59375,0.0,30
2021-10-16,26.891319444444445,64.94097222222223,0.0,36
2021-11-16,23.743055555555557,72.38194444444444,0.0,36
2021-12-16,25.12673611111111,82.41666666666667,0.7950000000000002,36
2021-02-16,26.524193548387096,76.43010752688173,0.0,30
2021-06-16,20.626041666666666,66.96527777777777,0.0,30
2021-07-16,21.743055555555557,58.43055555555556,0.0,30
2021-08-16,24.93402777777778,49.12847222222222,0.0,30
2021-09-16,32.08730964467005,30.284263959390863,0.0,30
2021-01-17,24.613541666666666,79.39583333333333,1.3719999999999999,30
2021-10-17,26.857971014492755,68.6413043478261,0.8904761904761906,36
2021-11-17,25.148611111111112,72.97916666666667,4.12857142857143,36
2021-12-17,23.826736111111114,87.09027777777777,2.6247386759581874,36
2021-02-17,24.54340277777778,85.01388888888889,3.248201438848921,30
2021-06-17,21.467708333333334,60.25,0.0,30
2021-07-17,22.897916666666667,55.59027777777778,0.0,30
2021-08-17,24.445833333333333,52.326388888888886,0.0,30
2021-09-17,26.155902777777776,39.65277777777778,0.0,30
2021-01-18,25.276041666666668,69.52083333333333,0.0,30
