data,temperatura,umidade,preciptacao,idade
2019-10-01,27.756071428571428,54.15714285714286,0.0,18
2019-11-01,30.157638888888886,48.60069444444444,7.680000000000001,18
2019-12-01,27.36111111111111,72.51388888888889,0.0,18
2019-05-01,25.605555555555554,75.31944444444444,0.0,6
2019-06-01,24.96423611111111,59.62847222222222,0.0,6
2019-07-01,22.44236111111111,60.697916666666664,0.0,6
2019-08-01,25.106250000000003,44.25,0.0,6
2019-09-01,26.69097222222222,43.604166666666664,0.0,6
2019-10-10,28.56597222222222,47.56944444444444,0.0,18
2019-11-10,30.587152777777778,38.420138888888886,0.0,18
2019-12-10,27.34826388888889,67.73958333333333,0.0,18
2019-05-10,25.392013888888886,66.21180555555556,0.0,6
2019-06-10,22.223958333333332,57.13194444444444,0.0,6
2019-07-10,18.351736111111112,55.24305555555556,0.0,6
2019-08-10,24.87222222222222,56.47569444444444,0.0,6
2019-09-10,27.523958333333333,41.767361111111114,0.0,6
2019-10-11,28.165277777777778,50.72569444444444,0.0,18
2019-11-11,31.647569444444443,34.84375,0.0,18
2019-12-11,27.236805555555556,71.38888888888889,0.0,18
2019-05-11,24.632291666666667,67.81597222222223,0.0,6
2019-06-11,22.614930555555556,69.47222222222223,0.0,6
2019-07-11,19.393749999999997,56.072916666666664,0.0,6
2019-08-11,26.179861111111112,49.27430555555556,0.0,6
2019-09-11,28.61423611111111,35.53472222222222,0.0,6
2019-10-12,28.683680555555554,41.80555555555556,0.0,18
2019-11-12,31.169097222222224,40.125,0.0,18
2019-04-12,27.764367816091955,72.86781609195403,0.0,6
2019-05-12,25.42673611111111,64.60069444444444,0.0,6
2019-06-12,23.26284722222222,69.20138888888889,0.0,6
2019-07-12,20.305902777777778,57.541666666666664,0.0,6
2019-08-12,24.75277777777778,45.28125,0.0,6
2019-09-12,28.64690909090909,35.334545454545456,0.0,6
2019-10-13,28.30798611111111,39.322916666666664,0.0,18
2019-11-13,29.325347222222224,50.388888888888886,0.0,18
2019-12-13,28.07769784172662,66.54676258992805,1.1926829268292685,18
2019-04-13,25.261458333333334,82.86458333333333,0.0,6
2019-05-13,25.006597222222222,64.0625,0.0,6
2019-06-13,23.808680555555554,66.72569444444444,0.0,6
2019-07-13,20.777083333333334,54.21527777777778,0.0,6
2019-08-13,23.853125,46.739583333333336,0.0,6
2019-09-13,29.5625,28.743055555555557,0.0,6
2019-10-14,27.517073170731706,38.98606271777003,0.0,18
2019-11-14,29.8602787456446,48.70383275261324,0.0,18
2019-12-14,27.87951388888889,61.09722222222222,0.0,18
2019-04-14,25.503819444444446,83.85416666666667,13.912499999999996,6
2019-05-14,25.079166666666666,65.92013888888889,0.0,6
2019-06-14,24.352083333333333,58.267361111111114,0.0,6
2019-07-14,21.580208333333335,47.923611111111114,0.0,6
2019-08-14,23.561458333333334,45.52777777777778,0.0,6
2019-09-14,28.506249999999998,36.33680555555556,0.0,6
2019-10-15,28.602430555555557,35.96527777777778,0.0,18
2019-11-15,28.513588850174216,58.23693379790941,13.416923076923078,18
2019-12-15,27.248611111111114,59.263888888888886,0.0,18
2019-04-15,25.050694444444446,83.17013888888889,0.0,6
2019-05-15,25.577430555555555,66.95833333333333,0.0,6
2019-06-15,23.71527777777778,62.99305555555556,0.0,6
2019-07-15,21.394444444444446,45.53472222222222,0.0,6
2019-08-15,22.340625000000003,56.21527777777778,0.0,6
2019-09-15,26.43263888888889,42.81944444444444,0.0,6
2019-10-16,28.554166666666667,42.625,0.0,18
2019-11-16,25.138028169014085,76.6725352112676,0.2999999999999998,18
2019-12-16,26.627083333333335,60.55555555555556,0.0,18
2019-04-16,26.211458333333333,78.23263888888889,0.0,6
2019-05-16,22.11215277777778,82.89583333333333,0.9494845360824744,6
2019-06-16,22.695138888888888,59.385416666666664,0.0,6
2019-07-16,21.976736111111112,46.55555555555556,0.0,6
2019-08-16,21.202430555555555,55.048611111111114,0.0,6
2019-09-16,26.755902777777777,40.69444444444444,0.0,6
2019-10-17,28.690624999999997,37.34375,0.0,18
2019-11-17,25.99157894736842,77.18947368421053,2.4435897435897433,18
2019-12-17,27.586805555555557,58.47222222222222,0.0,18
2019-04-17,24.568402777777777,85.16666666666667,0.0,6
2019-05-17,21.65625,88.49652777777777,5.54320557491289,6
2019-06-17,23.516319444444445,59.545138888888886,0.0,6
2019-07-17,24.29340277777778,50.125,0.0,6
2019-08-17,22.139236111111114,51.5,0.0,6
2019-09-17,27.58159722222222,42.072916666666664,0.0,6
2019-10-18,28.33626373626374,33.27838827838828,0.0,18
2019-11-18,23.070833333333333,84.46180555555556,10.423157894736843,18
2019-12-18,28.493706293706293,58.36013986013986,0.0,18
2019-04-18,25.936458333333334,77.61111111111111,0.0,6
2019-05-18,22.811458333333334,81.46527777777777,0.29999999999999993,6
2019-06-18,23.97361111111111,60.03819444444444,0.0,6
2019-07-18,21.590625000000003,58.791666666666664,0.0,6
2019-08-18,23.873611111111114,51.65625,0.0,6
2019-09-18,27.77777777777778,31.493055555555557,0.0,6
2019-10-19,29.45381944444445,33.15277777777778,0.0,18
2019-11-19,26.09252669039146,72.35231316725978,0.7772727272727272,18
2019-12-19,28.37543859649123,63.30877192982456,0.0,18
2019-04-19,26.52777777777778,73.73263888888889,0.0,6
2019-05-19,23.36111111111111,75.93055555555556,0.0,6
2019-06-19,23.574305555555554,60.302083333333336,0.0,6
2019-07-19,19.71875,56.625,0.0,6
2019-08-19,23.678472222222222,46.395833333333336,0.0,6
2019-09-19,29.283333333333335,28.09027777777778,0.0,6
2019-10-02,27.91840277777778,45.885416666666664,0.0,18
2019-11-02,26.258536585365853,68.93379790940766,4.880769230769232,18
2019-12-02,25.421875,79.97222222222223,7.926923076923078,18
2019-05-02,26.258333333333333,73.34722222222223,0.0,6
2019-06-02,25.303125,58.111111111111114,0.0,6
2019-07-02,22.033680555555556,56.361111111111114,0.0,6
2019-08-02,24.048958333333335,47.22222222222222,0.0,6
2019-09-02,26.389236111111114,42.08680555555556,0.0,6
2019-10-20,31.744927536231884,33.71376811594203,0.0,18
2019-11-20,23.05886524822695,83.49290780141844,19.20687022900763,18
2019-12-20,28.239930555555556,61.795138888888886,0.0,18
2019-04-20,26.50277777777778,71.96180555555556,0.0,6
2019-05-20,23.849305555555556,69.33333333333333,0.0,6
2019-06-20,22.82534722222222,57.10069444444444,0.0,6
2019-07-20,20.411805555555556,58.951388888888886,0.0,6
2019-08-20,25.46388888888889,40.80555555555556,0.0,6
2019-09-20,29.92361111111111,34.3125,0.0,6
2019-10-21,29.954166666666666,48.954861111111114,0.0,18
2019-11-21,24.370383275261325,74.6794425087108,0.0,18
2019-12-21,27.717708333333334,60.326388888888886,0.0,18
2019-04-21,25.630208333333332,78.86458333333333,0.0,6
2019-05-21,24.777083333333334,66.19791666666667,0.0,6
2019-06-21,23.234375,51.10069444444444,0.0,6
2019-07-21,21.506597222222222,59.47222222222222,0.0,6
2019-08-21,25.206249999999997,47.81597222222222,0.0,6
2019-09-21,30.87323943661972,37.05281690140845,0.0,6
2019-10-22,25.657692307692308,67.5576923076923,0.0,18
2019-11-22,27.219444444444445,65.02777777777777,0.0,18
2019-12-22,29.453125,57.385416666666664,0.0,18
2019-04-22,25.665625,76.25,0.0,6
2019-05-22,24.975694444444443,66.06944444444444,0.0,6
2019-06-22,21.99722222222222,60.045138888888886,0.0,6
2019-07-22,21.509027777777778,58.40277777777778,0.0,6
2019-08-22,26.250347222222224,53.85069444444444,0.0,6
2019-09-22,28.83958333333333,42.1875,0.0,6
2019-10-23,27.776704545454546,63.3125,0.0,18
2019-11-23,27.290625,65.37152777777777,0.0,18
2019-12-23,26.133333333333333,70.83680555555556,24.183116883116895,18
2019-04-23,25.826736111111114,75.27777777777777,0.0,6
2019-05-23,24.50277777777778,66.40972222222223,0.0,6
2019-06-23,21.864583333333332,68.50347222222223,0.0,6
2019-07-23,22.902083333333334,61.923611111111114,0.0,6
2019-08-23,25.239583333333332,55.017361111111114,0.0,6
2019-09-23,26.52777777777778,49.56597222222222,0.0,6
2019-10-24,25.305574912891984,75.77351916376307,0.5888475836431226,18
2019-11-24,27.00173611111111,67.81944444444444,0.9,18
2019-12-24,23.064930555555556,84.14583333333333,10.395319148936167,18
2019-04-24,25.44965277777778,68.01388888888889,0.0,6
2019-05-24,24.471874999999997,68.0625,0.0,6
2019-06-24,23.627083333333335,66.31944444444444,0.0,6
2019-07-24,23.802430555555556,57.892361111111114,0.0,6
2019-08-24,26.15173611111111,50.78472222222222,0.0,6
2019-09-24,25.87986111111111,48.513888888888886,0.0,6
2019-10-25,27.435416666666665,64.22569444444444,0.0,18
2019-11-25,25.719444444444445,74.18402777777777,22.41041666666667,18
2019-12-25,25.994444444444444,73.41666666666667,0.0,18
2019-04-25,24.613541666666666,71.00694444444444,0.0,6
2019-05-25,24.327083333333334,71.89583333333333,0.0,6
2019-06-25,23.210763888888888,64.54166666666667,0.0,6
2019-07-25,22.71597222222222,56.88194444444444,0.0,6
2019-08-25,25.322916666666668,54.270833333333336,0.0,6
2019-09-25,26.559375000000003,47.81944444444444,0.0,6
2019-10-26,26.492361111111112,64.55208333333333,0.0,18
2019-11-26,26.35763888888889,66.35069444444444,0.0,18
2019-12-26,25.568402777777777,76.88194444444444,0.29999999999999977,18
2019-04-26,25.517013888888886,69.60416666666667,0.0,6
2019-05-26,24.518749999999997,69.61458333333333,0.0,6
2019-06-26,23.506597222222222,55.99305555555556,0.0,6
2019-07-26,22.26909722222222,52.52777777777778,0.0,6
2019-08-26,23.407638888888886,58.90277777777778,0.0,6
2019-09-26,26.09826388888889,55.02430555555556,0.0,6
2019-10-27,27.50347222222222,58.177083333333336,5.475903614457832,18
2019-11-27,26.59894736842105,65.48421052631579,0.0,18
2019-12-27,26.01840277777778,69.90277777777777,0.0,18
2019-04-27,25.75347222222222,69.0625,0.0,6
2019-05-27,24.84652777777778,68.35763888888889,0.0,6
2019-06-27,23.48611111111111,57.204861111111114,0.0,6
2019-07-27,21.632638888888888,54.989583333333336,0.0,6
2019-08-27,23.624305555555555,55.048611111111114,0.0,6
2019-09-27,25.726353790613718,67.53429602888086,1.162909090909091,6
2019-10-28,28.08736842105263,55.164912280701756,0.0,18
2019-11-28,27.221830985915492,69.58098591549296,0.0,18
2019-12-28,26.56597222222222,66.25347222222223,0.0,18
2019-04-28,26.164583333333333,70.03819444444444,0.0,6
2019-05-28,24.595833333333335,66.18055555555556,0.0,6
2019-06-28,23.47326388888889,53.19097222222222,0.0,6
2019-07-28,23.27048611111111,51.951388888888886,0.0,6
2019-08-28,23.797916666666666,52.0625,0.0,6
2019-09-28,26.978125,62.53819444444444,0.0,6
2019-10-29,29.53368055555556,46.645833333333336,0.0,18
2019-11-29,27.076140350877193,72.08421052631579,1.7222222222222225,18
2019-12-29,27.017013888888886,63.44097222222222,0.0,18
2019-04-29,25.736805555555556,71.46180555555556,0.0,6
2019-05-29,24.37222222222222,66.01388888888889,0.0,6
2019-06-29,23.336458333333333,60.71875,0.0,6
2019-07-29,24.141666666666666,51.96527777777778,0.0,6
2019-08-29,23.283680555555556,46.982638888888886,0.0,6
2019-09-29,25.846874999999997,74.71875,17.225,6
2019-10-03,28.135069444444444,40.44444444444444,0.0,18
2019-11-03,28.022826086956524,59.757246376811594,4.778571428571428,18
2019-12-03,24.110069444444445,84.13194444444444,5.583673469387754,18
2019-05-03,23.533333333333335,91.40277777777777,4.667796610169492,6
2019-06-03,24.88125,59.91319444444444,0.0,6
2019-07-03,21.80798611111111,55.989583333333336,0.0,6
2019-08-03,24.653819444444444,46.239583333333336,0.0,6
2019-09-03,27.853819444444444,40.96180555555556,0.0,6
2019-10-30,28.264983164983168,57.0976430976431,2.813207547169813,18
2019-11-30,25.98846153846154,76.87062937062937,5.656500000000001,18
2019-12-30,26.614583333333332,63.072916666666664,0.0,18
2019-04-30,25.486458333333335,73.44444444444444,0.0,6
2019-05-30,24.305208333333333,62.62152777777778,0.0,6
2019-06-30,22.382291666666667,58.10069444444444,0.0,6
2019-07-30,23.526480836236935,55.358885017421606,0.0,6
2019-08-30,24.36111111111111,51.454861111111114,0.0,6
2019-09-30,27.697222222222223,60.46875,0.0,6
2019-10-31,28.442016806722688,57.54621848739496,0.0,18
2019-12-31,27.492708333333333,57.78472222222222,0.0,18
2019-05-31,25.338541666666668,60.93402777777778,0.0,6
2019-07-31,23.329166666666666,51.47222222222222,0.0,6
2019-08-31,26.152430555555554,46.826388888888886,0.0,6
2019-10-04,27.97048611111111,48.3125,0.0,18
2019-11-04,28.327083333333334,66.5625,5.189516129032258,18
2019-12-04,24.63146853146853,83.88111888111888,9.820353982300883,18
2019-05-04,25.640314136125657,79.38743455497382,0.0,6
2019-06-04,23.490972222222222,64.70833333333333,0.0,6
2019-07-04,22.288541666666667,54.72569444444444,0.0,6
2019-08-04,24.40625,48.236111111111114,0.0,6
2019-09-04,27.836458333333333,38.135416666666664,0.0,6
