individuo_id,progenie,cap,altura,dap,volume,ima,resistente
406,120,6.0,2.75,1.9099,0.000355,0.787817,1
448,120,,,,,,0
743,120,,,,,,0
923,120,,,,,,0
1166,120,7.2,3.3,2.2918,0.000613,1.361348,1
1395,120,7.5,3.25,2.3873,0.000655,1.454776,1
1690,120,5.5,2.25,1.7507,0.000244,0.541624,1
1911,120,5.0,2.27,1.5915,0.000203,0.451602,1
2056,120,5.7,3.05,1.8144,0.000355,0.788569,1
2249,120,4.4,2.55,1.4006,0.000177,0.392858,1
2550,120,0.7,1.32,0.2228,2e-06,0.005147,1
2646,120,,,,,,0
2876,120,,,,,,0
3190,120,,0.6,,,,0
3405,120,0.5,1.4,0.1592,1e-06,0.002785,1
3526,120,,0.8,,,,0
3954,120,,1.3,,,,0
4065,120,,1.2,,,,0
4331,120,4.4,2.35,1.4006,0.000163,0.362046,1
121,121,8.0,3.4,2.5465,0.000779,1.731606,1
382,121,8.6,4.2,2.7375,0.001112,2.471931,1
572,121,3.6,2.8,1.1459,0.00013,0.288771,1
862,121,3.8,2.48,1.2096,0.000128,0.284976,1
1046,121,8.0,3.5,2.5465,0.000802,1.782535,1
1285,121,9.2,4.0,2.9285,0.001212,2.694175,1
1524,121,5.1,2.9,1.6234,0.00027,0.600245,1
1577,121,,0.7,,,,0
1771,121,3.7,2.0,1.1777,9.8e-05,0.217883,1
2173,121,,1.1,,,,0
2342,121,3.3,2.05,1.0504,8e-05,0.177653,1
2620,121,3.2,2.25,1.0186,8.3e-05,0.183346,1
2702,121,3.7,1.85,1.1777,9.1e-05,0.201542,1
2953,121,4.3,2.25,1.3687,0.000149,0.331062,1
3206,121,7.5,3.55,2.3873,0.000715,1.589063,1
3510,121,6.8,3.3,2.1645,0.000546,1.214289,1
3674,121,5.7,3.3,1.8144,0.000384,0.853206,1
3907,121,3.0,2.1,0.9549,6.8e-05,0.150401,1
3999,121,,1.05,,,,0
4252,121,3.8,2.45,1.2096,0.000127,0.281529,1
122,122,,0.75,,,,0
365,122,8.1,3.5,2.5783,0.000822,1.827377,1
459,122,,0.55,,,,0
712,122,7.5,3.25,2.3873,0.000655,1.454776,1
967,122,0.8,1.45,0.2546,3e-06,0.007385,1
1191,122,6.6,3.25,2.1008,0.000507,1.126578,1
1401,122,3.4,2.0,1.0823,8.3e-05,0.183983,1
1602,122,4.5,2.45,1.4324,0.000178,0.394804,1
1767,122,5.7,2.75,1.8144,0.00032,0.711005,1
2185,122,7.1,3.7,2.26,0.000668,1.484255,1
2418,122,4.7,2.5,1.4961,0.000198,0.439467,1
2635,122,1.6,1.9,0.5093,1.7e-05,0.038706,1
2829,122,4.7,2.35,1.4961,0.000186,0.413099,1
2962,122,7.8,3.75,2.4828,0.000817,1.81556,1
3107,122,5.8,3.3,1.8462,0.000398,0.883405,1
3453,122,3.4,1.8,1.0823,7.5e-05,0.165585,1
3688,122,,1.2,,,,0
3853,122,3.2,2.15,1.0186,7.9e-05,0.175198,1
4107,122,0.7,1.4,0.2228,2e-06,0.005459,1
4353,122,1.5,1.5,0.4775,1.2e-05,0.026857,1
123,123,2.6,2.0,0.8276,4.8e-05,0.107589,1
277,123,3.5,1.85,1.1141,8.1e-05,0.180342,1
506,123,7.6,3.65,2.4192,0.000755,1.677684,1
838,123,7.3,3.75,2.3237,0.000716,1.590256,1
1053,123,5.1,2.75,1.6234,0.000256,0.569198,1
1145,123,4.1,2.3,1.3051,0.000138,0.30767,1
1484,123,7.5,3.6,2.3873,0.000725,1.611444,1
1603,123,4.9,2.75,1.5597,0.000236,0.52543,1
1950,123,5.0,2.25,1.5915,0.000201,0.447623,1
2082,123,4.0,2.5,1.2732,0.000143,0.31831,1
2215,123,5.5,2.5,1.7507,0.000271,0.601805,1
2472,123,2.7,1.8,0.8594,4.7e-05,0.104422,1
2836,123,3.4,2.1,1.0823,8.7e-05,0.193182,1
3037,123,3.4,2.0,1.0823,8.3e-05,0.183983,1
3117,123,2.8,2.05,0.8913,5.8e-05,0.127897,1
3488,123,6.5,3.05,2.069,0.000461,1.025455,1
3713,123,7.6,3.45,2.4192,0.000714,1.585756,1
3775,123,7.4,2.95,2.3555,0.000578,1.28551,1
4145,123,,,,,,0
4231,123,1.3,1.4,0.4138,8e-06,0.018828,1
124,124,5.3,2.65,1.687,0.000267,0.592363,1
342,124,7.5,3.5,2.3873,0.000705,1.566681,1
610,124,2.8,1.85,0.8913,5.2e-05,0.115419,1
767,124,5.0,2.25,1.5915,0.000201,0.447623,1
888,124,5.6,2.75,1.7825,0.000309,0.686276,1
1105,124,4.3,2.2,1.3687,0.000146,0.323705,1
1409,124,1.0,1.32,0.3183,5e-06,0.010504,1
1701,124,1.5,1.55,0.4775,1.2e-05,0.027753,1
1794,124,3.9,3.25,1.2414,0.000177,0.393371,1
2111,124,4.2,2.55,1.3369,0.000161,0.357955,1
2299,124,,1.32,,,,0
2534,124,2.2,1.75,0.7003,3e-05,0.067402,1
2818,124,1.2,1.6,0.382,8e-06,0.018335,1
3021,124,,,,,,0
3291,124,5.5,2.5,1.7507,0.000271,0.601805,1
3325,124,3.1,2.0,0.9868,6.9e-05,0.152948,1
3736,124,4.7,2.25,1.4961,0.000178,0.39552,1
3933,124,5.0,2.45,1.5915,0.000219,0.487412,1
4020,124,3.2,1.95,1.0186,7.2e-05,0.1589,1
4257,124,1.6,1.6,0.5093,1.5e-05,0.032595,1
125,125,6.4,2.85,2.0372,0.000418,0.928956,1
397,125,7.1,3.25,2.26,0.000587,1.303738,1
567,125,5.1,2.65,1.6234,0.000247,0.5485,1
689,125,3.1,1.9,0.9868,6.5e-05,0.145301,1
909,125,3.3,2.1,1.0504,8.2e-05,0.181986,1
1177,125,8.4,3.6,2.6738,0.00091,2.021395,1
1416,125,4.0,2.0,1.2732,0.000115,0.254648,1
1700,125,4.4,2.55,1.4006,0.000177,0.392858,1
1815,125,5.6,2.7,1.7825,0.000303,0.673798,1
2052,125,5.2,2.6,1.6552,0.000252,0.559461,1
2346,125,3.8,2.0,1.2096,0.000103,0.22982,1
2544,125,5.5,2.75,1.7507,0.000298,0.661985,1
2775,125,1.5,1.7,0.4775,1.4e-05,0.030438,1
2954,125,3.4,1.85,1.0823,7.7e-05,0.170184,1
3245,125,5.5,2.45,1.7507,0.000265,0.589769,1
3414,125,7.8,2.5,2.4828,0.000545,1.210373,1
3533,125,5.2,2.45,1.6552,0.000237,0.527185,1
3777,125,5.0,2.35,1.5915,0.00021,0.467518,1
4013,125,4.6,2.25,1.4642,0.00017,0.378868,1
4186,125,2.6,1.7,0.8276,4.1e-05,0.09145,1
126,126,,,,,,0
245,126,4.5,2.45,1.4324,0.000178,0.394804,1
555,126,4.1,2.25,1.3051,0.000135,0.300982,1
798,126,7.1,3.5,2.26,0.000632,1.404025,1
1008,126,4.3,2.2,1.3687,0.000146,0.323705,1
1277,126,5.1,2.9,1.6234,0.00027,0.600245,1
1494,126,,,,,,0
1604,126,0.9,1.35,0.2865,4e-06,0.008702,1
1921,126,2.3,1.4,0.7321,2.7e-05,0.058935,1
2093,126,,1.2,,,,0
2287,126,3.7,2.25,1.1777,0.00011,0.245119,1
2483,126,1.8,1.6,0.573,1.9e-05,0.041253,1
2854,126,,1.05,,,,0
2979,126,,1.25,,,,0
3281,126,4.9,2.7,1.5597,0.000232,0.515877,1
3433,126,,0.8,,,,0
3592,126,5.2,2.9,1.6552,0.000281,0.624015,1
3888,126,4.3,2.75,1.3687,0.000182,0.404632,1
4124,126,3.2,2.0,1.0186,7.3e-05,0.162975,1
4247,126,3.6,2.2,1.1459,0.000102,0.226891,1
127,127,5.4,2.6,1.7189,0.000271,0.603325,1
226,127,3.7,2.5,1.1777,0.000123,0.272354,1
641,127,8.4,3.75,2.6738,0.000948,2.10562,1
828,127,8.6,3.8,2.7375,0.001006,2.236509,1
971,127,5.8,3.8,1.8462,0.000458,1.017255,1
1218,127,1.2,1.47,0.382,8e-06,0.016845,1
1346,127,4.0,3.0,1.2732,0.000172,0.381972,1
1567,127,5.0,3.0,1.5915,0.000269,0.596831,1
1932,127,4.2,2.5,1.3369,0.000158,0.350937,1
2105,127,1.0,1.45,0.3183,5e-06,0.011539,1
2282,127,,1.22,,,,0
2576,127,4.5,2.3,1.4324,0.000167,0.370632,1
2753,127,7.0,2.8,2.2282,0.000491,1.091803,1
3064,127,1.6,1.5,0.5093,1.4e-05,0.030558,1
3205,127,5.1,3.05,1.6234,0.000284,0.631292,1
3403,127,4.8,2.75,1.5279,0.000227,0.504203,1
3565,127,3.0,2.0,0.9549,6.4e-05,0.143239,1
3919,127,,,,,,0
4118,127,2.0,1.75,0.6366,2.5e-05,0.055704,1
4196,127,,0.75,,,,0
128,128,4.9,2.5,1.5597,0.000215,0.477664,1
274,128,5.8,2.8,1.8462,0.000337,0.749556,1
644,128,6.6,3.35,2.1008,0.000523,1.161242,1
845,128,7.1,3.1,2.26,0.00056,1.243565,1
1045,128,0.9,1.5,0.2865,4e-06,0.009669,1
1237,128,,0.98,,,,0
1341,128,0.4,1.32,0.1273,1e-06,0.001681,1
1681,128,0.9,1.42,0.2865,4e-06,0.009153,1
1778,128,0.6,1.5,0.191,2e-06,0.004297,1
2153,128,4.1,2.25,1.3051,0.000135,0.300982,1
2343,128,,1.23,,,,0
2552,128,3.5,2.5,1.1141,0.00011,0.243706,1
2747,128,4.4,2.35,1.4006,0.000163,0.362046,1
2942,128,,1.05,,,,0
3116,128,,1.3,,,,0
3313,128,1.8,1.7,0.573,2e-05,0.043831,1
3707,128,2.4,1.75,0.7639,3.6e-05,0.080214,1
3811,128,,1.0,,,,0
4049,128,3.5,2.1,1.1141,9.2e-05,0.204713,1
4285,128,,1.25,,,,0
129,129,6.5,3.0,2.069,0.000454,1.008644,1
356,129,4.5,2.25,1.4324,0.000163,0.362575,1
504,129,3.7,2.15,1.1777,0.000105,0.234224,1
858,129,0.8,1.44,0.2546,3e-06,0.007334,1
1048,129,6.4,2.95,2.0372,0.000433,0.961551,1
1308,129,,1.28,,,,0
1528,129,4.5,2.7,1.4324,0.000196,0.43509,1
1542,129,2.4,2.23,0.7639,4.6e-05,0.102216,1
1878,129,4.7,2.7,1.4961,0.000214,0.474624,1
2138,129,3.6,2.3,1.1459,0.000107,0.237205,1
2363,129,1.0,1.45,0.3183,5e-06,0.011539,1
2586,129,5.4,2.72,1.7189,0.000284,0.63117,1
2673,129,6.3,3.1,2.0054,0.000441,0.979113,1
2967,129,,1.1,,,,0
3280,129,4.0,2.15,1.2732,0.000123,0.273747,1
3384,129,6.5,2.95,2.069,0.000446,0.991834,1
3605,129,6.3,2.75,2.0054,0.000391,0.868568,1
3906,129,5.8,2.75,1.8462,0.000331,0.736171,1
3961,129,5.5,2.35,1.7507,0.000255,0.565696,1
4278,129,7.2,2.75,2.2918,0.000511,1.134456,1
130,130,,1.3,,,,0
320,130,4.2,2.3,1.3369,0.000145,0.322862,1
500,130,5.6,2.75,1.7825,0.000309,0.686276,1
715,130,6.5,3.5,2.069,0.00053,1.176752,1
980,130,5.3,3.45,1.687,0.000347,0.771189,1
1134,130,4.6,2.45,1.4642,0.000186,0.412546,1
1497,130,4.4,2.35,1.4006,0.000163,0.362046,1
1724,130,6.8,3.2,2.1645,0.00053,1.177492,1
1885,130,,,,,,0
2134,130,2.9,2.2,0.9231,6.6e-05,0.147234,1
2291,130,0.7,1.32,0.2228,2e-06,0.005147,1
2458,130,4.0,2.48,1.2732,0.000142,0.315763,1
2655,130,4.0,2.25,1.2732,0.000129,0.286479,1
2982,130,,1.0,,,,0
3265,130,,0.5,,,,0
3461,130,5.6,3.3,1.7825,0.000371,0.823531,1
3616,130,2.3,1.8,0.7321,3.4e-05,0.075774,1
3903,130,,1.2,,,,0
4169,130,4.0,2.2,1.2732,0.000126,0.280113,1
4277,130,4.2,2.5,1.3369,0.000158,0.350937,1
131,131,7.3,3.25,2.3237,0.00062,1.378222,1
329,131,3.8,2.33,1.2096,0.00012,0.26774,1
637,131,7.0,3.0,2.2282,0.000526,1.169789,1
850,131,8.0,3.3,2.5465,0.000756,1.680676,1
895,131,0.8,1.4,0.2546,3e-06,0.00713,1
1179,131,10.2,4.75,3.2468,0.00177,3.932639,1
1445,131,4.4,2.5,1.4006,0.000173,0.385155,1
1739,131,8.0,3.7,2.5465,0.000848,1.884395,1
1949,131,2.2,1.95,0.7003,3.4e-05,0.075105,1
2199,131,,1.22,,,,0
2271,131,5.6,3.0,1.7825,0.000337,0.748665,1
2538,131,,0.95,,,,0
2656,131,2.2,2.0,0.7003,3.5e-05,0.077031,1
2932,131,4.0,2.1,1.2732,0.00012,0.26738,1
3285,131,1.3,1.7,0.4138,1e-05,0.022863,1
3509,131,1.0,1.4,0.3183,5e-06,0.011141,1
3697,131,7.5,3.5,2.3873,0.000705,1.566681,1
3856,131,1.4,1.5,0.4456,1.1e-05,0.023396,1
3979,131,2.1,1.75,0.6685,2.8e-05,0.061414,1
4374,131,1.9,2.6,0.6048,3.4e-05,0.074691,1
132,132,7.1,3.15,2.26,0.000569,1.263623,1
319,132,4.7,2.25,1.4961,0.000178,0.39552,1
592,132,6.8,3.5,2.1645,0.00058,1.287882,1
664,132,5.6,2.65,1.7825,0.000298,0.661321,1
1097,132,7.5,3.25,2.3873,0.000655,1.454776,1
1293,132,5.3,2.45,1.687,0.000246,0.547656,1
1350,132,5.7,3.05,1.8144,0.000355,0.788569,1
1588,132,5.7,2.75,1.8144,0.00032,0.711005,1
1920,132,8.6,3.75,2.7375,0.000993,2.207081,1
2146,132,6.7,3.0,2.1327,0.000482,1.07167,1
2404,132,6.8,3.23,2.1645,0.000535,1.188531,1
2486,132,,1.2,,,,0
2805,132,5.6,2.75,1.7825,0.000309,0.686276,1
3028,132,7.4,3.15,2.3555,0.000618,1.372664,1
3257,132,4.7,2.5,1.4961,0.000198,0.439467,1
3389,132,4.1,2.05,1.3051,0.000123,0.274228,1
3699,132,8.2,3.5,2.6101,0.000843,1.872776,1
3795,132,5.9,2.75,1.878,0.000343,0.761775,1
3998,132,4.0,2.1,1.2732,0.00012,0.26738,1
4387,132,2.0,1.65,0.6366,2.4e-05,0.052521,1
133,133,3.2,2.15,1.0186,7.9e-05,0.175198,1
268,133,4.7,2.75,1.4961,0.000218,0.483413,1
445,133,5.8,3.0,1.8462,0.000361,0.803096,1
699,133,4.7,2.05,1.4961,0.000162,0.360363,1
973,133,11.0,4.1,3.5014,0.001777,3.947838,1
1216,133,0.9,1.31,0.2865,4e-06,0.008444,1
1446,133,7.9,3.5,2.5146,0.000782,1.73825,1
1593,133,7.1,3.5,2.26,0.000632,1.404025,1
1832,133,6.4,2.8,2.0372,0.000411,0.912658,1
2149,133,5.0,2.95,1.5915,0.000264,0.586884,1
2411,133,7.1,3.4,2.26,0.000614,1.36391,1
2597,133,3.7,2.6,1.1777,0.000127,0.283248,1
2838,133,,1.3,,,,0
3051,133,6.0,2.65,1.9099,0.000342,0.759169,1
3279,133,5.2,2.3,1.6552,0.000223,0.494908,1
3480,133,4.6,2.2,1.4642,0.000167,0.370449,1
3521,133,3.7,2.2,1.1777,0.000108,0.239671,1
3805,133,6.8,3.5,2.1645,0.00058,1.287882,1
4098,133,7.0,2.8,2.2282,0.000491,1.091803,1
4323,133,4.3,2.25,1.3687,0.000149,0.331062,1
134,134,3.4,1.9,1.0823,7.9e-05,0.174784,1
405,134,6.0,2.8,1.9099,0.000361,0.802141,1
651,134,8.2,2.5,2.6101,0.000602,1.337697,1
754,134,8.1,3.3,2.5783,0.000775,1.722956,1
932,134,7.0,3.1,2.2282,0.000544,1.208782,1
1147,134,3.0,2.0,0.9549,6.4e-05,0.143239,1
1388,134,5.0,2.25,1.5915,0.000201,0.447623,1
1707,134,9.0,2.5,2.8648,0.000725,1.611444,1
1868,134,,0.95,,,,0
2076,134,4.6,2.27,1.4642,0.000172,0.382236,1
2341,134,3.8,2.25,1.2096,0.000116,0.258547,1
2469,134,1.7,1.51,0.5411,1.6e-05,0.034727,1
2668,134,7.6,2.9,2.4192,0.0006,1.332954,1
2963,134,5.3,2.7,1.687,0.000272,0.603539,1
3200,134,4.5,2.55,1.4324,0.000185,0.410918,1
3463,134,,,,,,0
3607,134,1.5,1.55,0.4775,1.2e-05,0.027753,1
3846,134,3.2,2.1,1.0186,7.7e-05,0.171123,1
4120,134,1.5,1.6,0.4775,1.3e-05,0.028648,1
4209,134,5.6,2.3,1.7825,0.000258,0.573976,1
135,135,5.8,3.25,1.8462,0.000392,0.87002,1
271,135,4.7,2.6,1.4961,0.000206,0.457045,1
484,135,4.0,2.0,1.2732,0.000115,0.254648,1
810,135,8.9,4.25,2.833,0.001206,2.678916,1
917,135,3.0,2.25,0.9549,7.3e-05,0.161144,1
1257,135,5.5,3.0,1.7507,0.000325,0.722166,1
1411,135,6.0,3.25,1.9099,0.000419,0.931056,1
1682,135,2.5,1.8,0.7958,4e-05,0.089525,1
1891,135,7.6,3.25,2.4192,0.000672,1.493828,1
2062,135,4.2,2.55,1.3369,0.000161,0.357955,1
2301,135,2.3,1.9,0.7321,3.6e-05,0.079983,1
2583,135,4.7,2.5,1.4961,0.000198,0.439467,1
2725,135,2.8,1.9,0.8913,5.3e-05,0.118539,1
2983,135,0.3,1.4,0.0955,,0.001003,1
3207,135,4.2,2.7,1.3369,0.000171,0.379012,1
3428,135,6.0,3.4,1.9099,0.000438,0.974028,1
3560,135,4.4,2.5,1.4006,0.000173,0.385155,1
3764,135,8.4,3.6,2.6738,0.00091,2.021395,1
4054,135,5.2,2.5,1.6552,0.000242,0.537944,1
4394,135,6.6,3.0,2.1008,0.000468,1.039918,1
136,136,6.5,3.75,2.069,0.000567,1.260806,1
328,136,5.5,2.75,1.7507,0.000298,0.661985,1
498,136,7.4,3.25,2.3555,0.000637,1.41624,1
848,136,8.2,4.0,2.6101,0.000963,2.140316,1
1034,136,6.4,3.0,2.0372,0.00044,0.977848,1
1104,136,5.6,2.8,1.7825,0.000314,0.698754,1
1472,136,7.2,3.28,2.2918,0.000609,1.353097,1
1596,136,7.0,3.5,2.2282,0.000614,1.364754,1
1905,136,,,,,,0
1983,136,5.4,3.0,1.7189,0.000313,0.696144,1
2283,136,8.4,4.2,2.6738,0.001061,2.358294,1
2435,136,1.0,4.0,0.3183,1.4e-05,0.031831,1
2778,136,3.0,1.95,0.9549,6.3e-05,0.139658,1
2875,136,5.0,2.6,1.5915,0.000233,0.517254,1
3290,136,6.6,3.05,2.1008,0.000476,1.05725,1
3351,136,,,,,,0
3589,136,7.2,3.6,2.2918,0.000668,1.485107,1
3897,136,7.6,3.8,2.4192,0.000786,1.74663,1
4174,136,5.0,2.8,1.5915,0.000251,0.557042,1
4207,136,6.0,2.9,1.9099,0.000374,0.830789,1
137,137,4.6,2.3,1.4642,0.000174,0.387288,1
403,137,2.5,1.8,0.7958,4e-05,0.089525,1
549,137,5.4,2.4,1.7189,0.000251,0.556915,1
830,137,9.0,4.45,2.8648,0.001291,2.86837,1
1027,137,7.4,3.0,2.3555,0.000588,1.307299,1
1273,137,3.9,2.25,1.2414,0.000123,0.272334,1
1432,137,4.0,3.25,1.2732,0.000186,0.413803,1
1685,137,4.3,2.0,1.3687,0.000132,0.294277,1
1906,137,7.9,3.0,2.5146,0.00067,1.489929,1
2100,137,4.8,2.75,1.5279,0.000227,0.504203,1
2360,137,3.6,2.4,1.1459,0.000111,0.247518,1
2633,137,4.4,2.25,1.4006,0.000156,0.346639,1
2795,137,2.9,1.9,0.9231,5.7e-05,0.127157,1
3050,137,4.0,2.5,1.2732,0.000143,0.31831,1
3260,137,4.5,2.25,1.4324,0.000163,0.362575,1
3469,137,2.8,1.8,0.8913,5.1e-05,0.1123,1
3588,137,5.2,2.7,1.6552,0.000261,0.580979,1
3760,137,3.5,3.0,1.1141,0.000132,0.292447,1
4070,137,2.7,2.0,0.8594,5.2e-05,0.116024,1
4329,137,2.1,1.75,0.6685,2.8e-05,0.061414,1
138,138,7.0,3.25,2.2282,0.00057,1.267271,1
249,138,4.0,2.6,1.2732,0.000149,0.331042,1
469,138,7.5,3.15,2.3873,0.000635,1.410013,1
792,138,6.4,3.3,2.0372,0.000484,1.075633,1
1001,138,3.2,2.9,1.0186,0.000106,0.236313,1
1159,138,7.0,3.25,2.2282,0.00057,1.267271,1
1483,138,5.6,3.0,1.7825,0.000337,0.748665,1
1563,138,3.1,2.0,0.9868,6.9e-05,0.152948,1
1799,138,8.4,3.03,2.6738,0.000766,1.701341,1
2156,138,0.4,1.32,0.1273,1e-06,0.001681,1
2218,138,7.1,3.5,2.26,0.000632,1.404025,1
2565,138,0.7,1.5,0.2228,3e-06,0.005849,1
2741,138,4.0,2.5,1.2732,0.000143,0.31831,1
2944,138,6.1,3.0,1.9417,0.0004,0.888323,1
3254,138,0.9,1.45,0.2865,4e-06,0.009346,1
3375,138,4.6,2.5,1.4642,0.000189,0.420965,1
3576,138,4.3,2.1,1.3687,0.000139,0.308991,1
3951,138,,,,,,0
4043,138,0.7,1.4,0.2228,2e-06,0.005459,1
4225,138,6.8,3.0,2.1645,0.000497,1.103899,1
139,139,,0.7,,,,0
324,139,3.0,2.1,0.9549,6.8e-05,0.150401,1
582,139,8.5,4.0,2.7056,0.001035,2.299789,1
876,139,8.5,3.8,2.7056,0.000983,2.184799,1
910,139,4.4,2.45,1.4006,0.00017,0.377452,1
1157,139,6.6,2.95,2.1008,0.00046,1.022586,1
1533,139,6.4,3.0,2.0372,0.00044,0.977848,1
1697,139,2.7,1.95,0.8594,5.1e-05,0.113123,1
1780,139,5.2,2.47,1.6552,0.000239,0.531488,1
2166,139,3.0,2.5,0.9549,8.1e-05,0.179049,1
2219,139,2.1,1.75,0.6685,2.8e-05,0.061414,1
2426,139,2.4,1.45,0.7639,3e-05,0.066463,1
2811,139,4.4,2.4,1.4006,0.000166,0.369749,1
2929,139,5.9,2.75,1.878,0.000343,0.761775,1
3159,139,3.2,1.9,1.0186,7e-05,0.154826,1
3312,139,2.5,1.7,0.7958,3.8e-05,0.084551,1
3706,139,4.5,2.25,1.4324,0.000163,0.362575,1
3782,139,3.3,1.75,1.0504,6.8e-05,0.151655,1
4123,139,2.6,1.75,0.8276,4.2e-05,0.09414,1
4308,139,6.3,3.0,2.0054,0.000426,0.947529,1
140,140,7.0,2.95,2.2282,0.000518,1.150292,1
426,140,4.2,2.25,1.3369,0.000142,0.315843,1
539,140,7.0,2.75,2.2282,0.000483,1.072306,1
801,140,,0.92,,,,0
1044,140,1.5,1.5,0.4775,1.2e-05,0.026857,1
1117,140,6.2,2.75,1.9735,0.000379,0.841213,1
1465,140,7.4,3.3,2.3555,0.000647,1.438029,1
1613,140,6.3,2.5,2.0054,0.000355,0.789607,1
1820,140,8.7,2.8,2.7693,0.000759,1.686501,1
2055,140,5.6,2.5,1.7825,0.000281,0.623887,1
2401,140,1.8,1.75,0.573,2e-05,0.04512,1
2558,140,2.7,2.0,0.8594,5.2e-05,0.116024,1
2776,140,4.4,2.45,1.4006,0.00017,0.377452,1
3072,140,6.7,3.05,2.1327,0.00049,1.089531,1
3098,140,4.8,2.4,1.5279,0.000198,0.440032,1
3439,140,5.7,2.85,1.8144,0.000332,0.73686,1
3527,140,,,,,,0
3866,140,1.6,1.5,0.5093,1.4e-05,0.030558,1
4165,140,4.5,2.7,1.4324,0.000196,0.43509,1
4251,140,5.5,2.65,1.7507,0.000287,0.637913,1
141,141,8.9,3.5,2.833,0.000993,2.206166,1
422,141,4.4,2.4,1.4006,0.000166,0.369749,1
625,141,3.6,2.15,1.1459,0.0001,0.221735,1
768,141,8.9,3.75,2.833,0.001064,2.363749,1
1060,141,6.5,3.3,2.069,0.000499,1.109509,1
1243,141,4.4,3.0,1.4006,0.000208,0.462186,1
1521,141,,,,,,0
1657,141,2.0,1.75,0.6366,2.5e-05,0.055704,1
1898,141,2.4,1.95,0.7639,4e-05,0.089381,1
2046,141,7.7,3.75,2.451,0.000796,1.769306,1
2350,141,,0.6,,,,0
2606,141,4.8,2.65,1.5279,0.000219,0.485868,1
2801,141,6.6,2.7,2.1008,0.000421,0.935927,1
3054,141,7.1,3.25,2.26,0.000587,1.303738,1
3209,141,5.8,3.25,1.8462,0.000392,0.87002,1
3310,141,,0.75,,,,0
3638,141,5.2,2.75,1.6552,0.000266,0.591738,1
3842,141,,0.95,,,,0
4059,141,,1.3,,,,0
4330,141,5.2,2.5,1.6552,0.000242,0.537944,1
142,142,4.5,2.75,1.4324,0.000199,0.443147,1
357,142,5.1,2.75,1.6234,0.000256,0.569198,1
534,142,3.6,2.0,1.1459,9.3e-05,0.206265,1
865,142,5.7,3.3,1.8144,0.000384,0.853206,1
1069,142,7.5,3.25,2.3873,0.000655,1.454776,1
1170,142,5.6,3.05,1.7825,0.000343,0.761143,1
1470,142,5.7,3.05,1.8144,0.000355,0.788569,1
1653,142,2.2,1.95,0.7003,3.4e-05,0.075105,1
1837,142,7.3,3.25,2.3237,0.00062,1.378222,1
2072,142,5.5,3.0,1.7507,0.000325,0.722166,1
2378,142,3.4,2.5,1.0823,0.000103,0.229979,1
2561,142,,1.25,,,,0
2815,142,5.8,2.7,1.8462,0.000325,0.722786,1
2985,142,4.0,2.2,1.2732,0.000126,0.280113,1
3232,142,6.8,2.6,2.1645,0.000431,0.956712,1
3476,142,3.7,2.1,1.1777,0.000103,0.228777,1
3559,142,3.4,2.2,1.0823,9.1e-05,0.202381,1
3768,142,4.7,2.55,1.4961,0.000202,0.448256,1
4085,142,2.8,2.05,0.8913,5.8e-05,0.127897,1
4272,142,5.4,2.75,1.7189,0.000287,0.638132,1
143,143,4.7,2.85,1.4961,0.000225,0.500992,1
432,143,7.6,4.0,2.4192,0.000827,1.838558,1
627,143,4.0,2.1,1.2732,0.00012,0.26738,1
718,143,5.8,3.75,1.8462,0.000452,1.00387,1
1079,143,6.3,3.75,2.0054,0.000533,1.184411,1
1160,143,6.6,3.5,2.1008,0.000546,1.213238,1
1414,143,8.9,3.6,2.833,0.001021,2.269199,1
1606,143,9.1,3.75,2.8966,0.001112,2.471179,1
1870,143,8.6,3.75,2.7375,0.000993,2.207081,1
2009,143,5.5,3.46,1.7507,0.000375,0.832898,1
2269,143,6.5,3.75,2.069,0.000567,1.260806,1
2605,143,,1.0,,,,0
2732,143,6.8,3.0,2.1645,0.000497,1.103899,1
3049,143,6.6,3.45,2.1008,0.000538,1.195906,1
3243,143,5.6,3.05,1.7825,0.000343,0.761143,1
3498,143,4.0,2.45,1.2732,0.00014,0.311944,1
3665,143,5.4,3.5,1.7189,0.000365,0.812168,1
3890,143,3.2,2.5,1.0186,9.2e-05,0.203718,1
3987,143,5.2,3.0,1.6552,0.00029,0.645532,1
4354,143,6.1,3.0,1.9417,0.0004,0.888323,1
144,144,3.4,1.85,1.0823,7.7e-05,0.170184,1
312,144,5.3,2.6,1.687,0.000262,0.581186,1
618,144,8.9,3.95,2.833,0.00112,2.489816,1
755,144,9.4,3.8,2.9921,0.001202,2.671957,1
988,144,5.5,2.75,1.7507,0.000298,0.661985,1
1154,144,9.5,3.5,3.0239,0.001131,2.513653,1
1529,144,6.4,3.3,2.0372,0.000484,1.075633,1
1694,144,7.0,3.95,2.2282,0.000693,1.540222,1
1776,144,7.8,2.65,2.4828,0.000577,1.282996,1
2033,144,7.0,3.5,2.2282,0.000614,1.364754,1
2400,144,6.3,3.15,2.0054,0.000448,0.994905,1
2541,144,0.8,1.33,0.2546,3e-06,0.006774,1
2649,144,9.1,3.25,2.8966,0.000964,2.141688,1
3017,144,7.5,3.5,2.3873,0.000705,1.566681,1
3250,144,1.0,1.65,0.3183,6e-06,0.01313,1
3490,144,1.8,1.75,0.573,2e-05,0.04512,1
3570,144,6.0,2.7,1.9099,0.000348,0.773493,1
